Stethoscope	ECG
-0.0741577	-0.0344849
-0.0787354	-0.03479
-0.083313	-0.0344849
-0.0570679	-0.0344849
-0.0109863	-0.0341797
0.0186157	-0.0338745
0.0369263	-0.0332642
0.0534058	-0.0326538
0.0717163	-0.0320435
0.101624	-0.0317383
0.106812	-0.0320435
0.071106	-0.0323486
0.0146484	-0.0323486
-0.0280762	-0.0326538
-0.0448608	-0.0332642
-0.057373	-0.0338745
-0.0750732	-0.0338745
-0.071106	-0.0341797
-0.03479	-0.03479
-0.0125122	-0.0344849
-0.0167847	-0.0332642
-0.0213623	-0.0314331
-0.0253296	-0.0302124
-0.0177002	-0.0289917
0.010376	-0.0280762
0.0332642	-0.0268555
0.0326538	-0.0259399
0.0335693	-0.0253296
0.038147	-0.0253296
0.0390625	-0.0253296
0.0360107	-0.0256348
0.0100708	-0.0256348
-0.0234985	-0.0253296
-0.0238037	-0.0247192
-0.0012207	-0.0238037
0.00793457	-0.0219727
-0.00488281	-0.0198364
-0.0247192	-0.0161743
-0.0265503	-0.0112915
-0.00488281	-0.00457764
0.00305176	0.00335693
-0.00640869	0.0119019
0.00396729	0.0213623
0.0213623	0.0314331
0.03479	0.0418091
0.0341797	0.0518799
-0.00488281	0.06073
-0.0570679	0.0683594
-0.0756836	0.0744629
-0.0604248	0.0787354
-0.0445557	0.0808716
-0.0247192	0.0830078
0.00335693	0.0857544
0.032959	0.0891113
0.0723267	0.0927734
0.0994873	0.0961304
0.0888062	0.100098
0.0576782	0.104675
0.0350952	0.108948
0.0222778	0.11261
-0.00823975	0.115051
-0.0564575	0.114136
-0.0964355	0.110474
-0.110474	0.104675
-0.093689	0.0964355
-0.06073	0.0863647
-0.0152588	0.0747681
0.0189209	0.0628662
0.0387573	0.0515747
0.0588989	0.0408936
0.0585938	0.0314331
0.039978	0.0231934
0.0149536	0.0161743
0.00427246	0.00946045
0.0100708	0.00274658
0.0088501	-0.00366211
0.0152588	-0.00976563
0.0366211	-0.0158691
0.0564575	-0.0222778
0.0588989	-0.0289917
0.0253296	-0.0360107
-0.0326538	-0.0424194
-0.0878906	-0.0479126
-0.121765	-0.0527954
-0.119629	-0.0561523
-0.0930786	-0.0582886
-0.062561	-0.0598145
-0.0289917	-0.06073
0.0119019	-0.06073
0.0488281	-0.0601196
0.0765991	-0.0595093
0.0979614	-0.0592041
0.0967407	-0.0592041
0.0744629	-0.0592041
0.0540161	-0.0595093
0.0253296	-0.0595093
-0.00366211	-0.0595093
-0.0198364	-0.0595093
-0.0344849	-0.0604248
-0.0424194	-0.0619507
-0.0466919	-0.0634766
-0.0570679	-0.0643921
-0.0643921	-0.0646973
-0.0552368	-0.0653076
-0.0134277	-0.0665283
0.032959	-0.0674438
0.0515747	-0.067749
0.0564575	-0.067749
0.0558472	-0.0674438
0.0479126	-0.0668335
0.022583	-0.065918
-0.0323486	-0.0656128
-0.0836182	-0.0650024
-0.0915527	-0.0646973
-0.0567627	-0.0637817
-0.000915527	-0.0628662
0.0476074	-0.0622559
0.0717163	-0.062561
0.0753784	-0.0622559
0.0650024	-0.0613403
0.0366211	-0.06073
-0.00213623	-0.06073
-0.0430298	-0.0604248
-0.0726318	-0.0598145
-0.0695801	-0.0592041
-0.0500488	-0.0588989
-0.0466919	-0.0588989
-0.0363159	-0.0585938
0.00152588	-0.0579834
0.0463867	-0.0558472
0.0775146	-0.0515747
0.0750732	-0.0439453
0.050354	-0.032959
0.0259399	-0.0183105
0.00457764	-0.000305176
-0.00549316	0.0201416
-0.022583	0.0430298
-0.0473022	0.0683594
-0.0454712	0.0961304
-0.0296021	0.124817
-0.00976563	0.154419
-0.00244141	0.186462
-0.000305176	0.220947
0.00915527	0.254517
0.0177002	0.281372
0.022583	0.297241
0.012207	0.301208
-0.00732422	0.292969
-0.0128174	0.269775
-0.00305176	0.228882
-0.00427246	0.170288
-0.0210571	0.0982666
-0.039978	0.0192261
-0.0463867	-0.0592041
-0.0250244	-0.13031
-0.000305176	-0.187073
0.00183105	-0.224915
0.00335693	-0.24231
0.0292969	-0.239258
0.0720215	-0.217896
0.0982666	-0.182495
0.0875854	-0.13916
0.0561523	-0.0942993
0.0320435	-0.0534058
0.00244141	-0.0198364
-0.0466919	0.00335693
-0.105286	0.0161743
-0.158081	0.0195313
-0.158081	0.0167847
-0.106812	0.0100708
-0.0448608	0.00152588
0.0195313	-0.00671387
0.0775146	-0.0128174
0.127869	-0.0164795
0.170593	-0.0180054
0.184021	-0.017395
0.141907	-0.0152588
0.0585938	-0.0131226
-0.0241089	-0.0109863
-0.0811768	-0.00946045
-0.126038	-0.00793457
-0.17334	-0.00701904
-0.211182	-0.00640869
-0.187683	-0.00640869
-0.111084	-0.00610352
-0.00854492	-0.00579834
0.102539	-0.00579834
0.188904	-0.00549316
0.233765	-0.00549316
0.245056	-0.00488281
0.202942	-0.00396729
0.106506	-0.00274658
-0.00946045	-0.0012207
-0.111694	0
-0.184326	0.000915527
-0.213928	0.00183105
-0.204468	0.00335693
-0.186462	0.00457764
-0.135498	0.00549316
-0.0476074	0.00640869
0.0311279	0.00732422
0.109863	0.00823975
0.176086	0.00946045
0.210571	0.0109863
0.214233	0.0128174
0.156555	0.0143433
0.0354004	0.0149536
-0.093689	0.015564
-0.177917	0.0161743
-0.218811	0.017395
-0.202026	0.0180054
-0.138855	0.0186157
-0.0662231	0.0189209
0.0289917	0.0192261
0.142822	0.0201416
0.194702	0.0213623
0.219421	0.0231934
0.191956	0.0250244
0.125732	0.0268555
0.0817871	0.0286865
0.0189209	0.0299072
-0.0650024	0.0314331
-0.139465	0.0326538
-0.197754	0.0344849
-0.227661	0.0363159
-0.207825	0.0378418
-0.154724	0.0393677
-0.0857544	0.0408936
0.00274658	0.0427246
0.100708	0.0454712
0.166626	0.0473022
0.171204	0.0488281
0.146179	0.0500488
0.129089	0.0509644
0.104675	0.0521851
0.0512695	0.0537109
-0.0128174	0.0552368
-0.0704956	0.0570679
-0.108032	0.0595093
-0.11322	0.0628662
-0.0991821	0.0665283
-0.0784302	0.0704956
-0.0567627	0.0747681
-0.0177002	0.078125
0.0308228	0.0811768
0.0692749	0.0845337
0.090332	0.0878906
0.093689	0.0909424
0.0927734	0.093689
0.0747681	0.0958252
0.0286865	0.098877
-0.022583	0.102234
-0.0656128	0.106201
-0.102844	0.110474
-0.111694	0.115051
-0.10376	0.119629
-0.0967407	0.124512
-0.0769043	0.129089
-0.0216675	0.133667
0.0402832	0.13855
0.0793457	0.142517
0.106812	0.14679
0.108337	0.151062
0.101624	0.155945
0.0958252	0.161133
0.0579834	0.166321
-0.00579834	0.171509
-0.0598145	0.176697
-0.0891113	0.181274
-0.0845337	0.184937
-0.0524902	0.188599
-0.0302124	0.192566
-0.0244141	0.196533
-0.0183105	0.200195
-0.0112915	0.203552
-0.0115967	0.206299
-0.00427246	0.209351
0.0128174	0.213318
0.0292969	0.21759
0.0466919	0.222168
0.0662231	0.22644
0.0610352	0.230103
0.0244141	0.233459
-0.000915527	0.236206
-0.0137329	0.238342
-0.0344849	0.239868
-0.0640869	0.240479
-0.0674438	0.240479
-0.0360107	0.239258
0.00427246	0.237122
0.0442505	0.233154
0.0595093	0.227966
0.0463867	0.221863
0.032959	0.215454
0.0341797	0.207825
0.0271606	0.19928
-0.00762939	0.189514
-0.0521851	0.179138
-0.0827026	0.168457
-0.085144	0.157776
-0.0515747	0.147095
-0.0183105	0.135803
-0.00213623	0.124817
0.0262451	0.113831
0.0518799	0.102539
0.0466919	0.0912476
0.0234985	0.0799561
0.00579834	0.0689697
-0.000915527	0.0588989
-0.00152588	0.0491333
0.00152588	0.0405884
0.00213623	0.0323486
-0.00488281	0.0247192
0.00152588	0.0167847
0.00518799	0.00915527
-0.00762939	0.00213623
-0.0183105	-0.00427246
-0.0317383	-0.00976563
-0.0286865	-0.0152588
-0.00732422	-0.0210571
-0.00244141	-0.0268555
-0.0125122	-0.0317383
-0.00915527	-0.03479
0.0177002	-0.0366211
0.0466919	-0.0378418
0.0552368	-0.0390625
0.0491333	-0.0402832
-0.00335693	-0.0415039
-0.0457764	-0.0424194
-0.0543213	-0.0427246
-0.0497437	-0.043335
0.0619507	-0.0439453
0.193176	-0.0448608
0.223389	-0.045166
0.196838	-0.0457764
0.0726318	-0.0460815
-0.112915	-0.0463867
-0.241089	-0.0463867
-0.327759	-0.0457764
-0.361633	-0.045166
-0.329285	-0.0442505
-0.255737	-0.0436401
-0.104675	-0.0436401
0.140381	-0.0445557
0.373535	-0.045166
0.514832	-0.0454712
0.520935	-0.0454712
0.345764	-0.0460815
0.0631714	-0.0457764
-0.19928	-0.0445557
-0.383606	-0.0424194
-0.458374	-0.0411987
-0.403442	-0.0396729
-0.229187	-0.0384521
0.010376	-0.0372314
0.237732	-0.0357056
0.401001	-0.0338745
0.451355	-0.0317383
0.376282	-0.0299072
0.219727	-0.0292969
0.0286865	-0.0286865
-0.157471	-0.027771
-0.294495	-0.0262451
-0.35675	-0.0250244
-0.364075	-0.0244141
-0.313721	-0.0241089
-0.215454	-0.0238037
-0.0949097	-0.0238037
0.0314331	-0.0241089
0.151367	-0.0247192
0.237732	-0.0253296
0.267944	-0.0253296
0.24231	-0.0250244
0.188904	-0.0241089
0.132751	-0.022583
0.0662231	-0.020752
-0.0244141	-0.0180054
-0.101624	-0.0158691
-0.142212	-0.0143433
-0.155945	-0.0131226
-0.126038	-0.0128174
-0.0836182	-0.0125122
-0.0515747	-0.0134277
-0.0100708	-0.0146484
0.03479	-0.0161743
0.0552368	-0.0170898
0.0543213	-0.0183105
0.0405884	-0.0192261
0.0408936	-0.0198364
0.0579834	-0.0204468
0.0613403	-0.0201416
0.0378418	-0.0189209
-0.00213623	-0.0180054
-0.0213623	-0.0180054
-0.0247192	-0.0189209
-0.0311279	-0.0198364
-0.0491333	-0.020752
-0.065918	-0.0222778
-0.0796509	-0.0241089
-0.0714111	-0.0262451
-0.0375366	-0.027771
-0.000915527	-0.0286865
0.0167847	-0.0296021
0.0195313	-0.0299072
0.0375366	-0.0299072
0.0521851	-0.0305176
0.0408936	-0.0308228
0.0280762	-0.0311279
0.0262451	-0.0314331
0.0418091	-0.0311279
0.0531006	-0.0314331
0.0387573	-0.0323486
0.0012207	-0.0338745
-0.0311279	-0.0350952
-0.0415039	-0.0360107
-0.0463867	-0.0372314
-0.0531006	-0.0378418
-0.0494385	-0.0387573
-0.0271606	-0.0396729
0.012207	-0.0408936
0.0360107	-0.0421143
0.032959	-0.0427246
0.0219727	-0.0436401
0.00732422	-0.0448608
0.0100708	-0.0460815
0.0112915	-0.0469971
-0.00854492	-0.0485229
-0.0369263	-0.0500488
-0.045166	-0.0509644
-0.0311279	-0.0509644
-0.00396729	-0.0506592
0.0088501	-0.0497437
0.00579834	-0.0491333
0.00915527	-0.0485229
0.0292969	-0.0485229
0.0469971	-0.0485229
0.0311279	-0.0491333
-0.00244141	-0.0497437
-0.0311279	-0.0500488
-0.0323486	-0.0506592
0.0012207	-0.0509644
0.0231934	-0.0512695
0.0259399	-0.0518799
0.0231934	-0.0518799
0.0112915	-0.0512695
-0.00579834	-0.0497437
-0.0305176	-0.0479126
-0.0595093	-0.0466919
-0.0637817	-0.0457764
-0.0323486	-0.045166
0.0131226	-0.0448608
0.0466919	-0.045166
0.0537109	-0.0457764
0.0427246	-0.0466919
0.0283813	-0.0469971
0.0115967	-0.0469971
-0.0137329	-0.0469971
-0.0372314	-0.0473022
-0.045166	-0.0473022
-0.0442505	-0.0469971
-0.0387573	-0.0469971
-0.0354004	-0.0469971
-0.0354004	-0.0469971
-0.0161743	-0.0473022
0.0375366	-0.0482178
0.0842285	-0.0491333
0.10437	-0.0500488
0.0900269	-0.0506592
0.0454712	-0.0512695
0.0125122	-0.0509644
-0.0109863	-0.0506592
-0.0488281	-0.0509644
-0.0799561	-0.0518799
-0.0839233	-0.0524902
-0.0598145	-0.0524902
-0.0238037	-0.0518799
0.0012207	-0.0509644
0.0134277	-0.0506592
-0.00183105	-0.0509644
0.0769043	-0.0509644
0.0296021	-0.0506592
-0.156555	-0.0500488
-0.0842285	-0.0485229
0.131226	-0.0476074
0.214233	-0.0466919
0.167847	-0.0457764
0.0411987	-0.0448608
-0.102234	-0.0442505
-0.16571	-0.0436401
-0.141296	-0.043335
-0.088501	-0.0436401
-0.0463867	-0.0436401
-0.0158691	-0.0436401
0.015564	-0.0439453
0.0595093	-0.0448608
0.0952148	-0.0457764
0.0949097	-0.0466919
0.0735474	-0.0476074
0.039978	-0.0482178
0.0140381	-0.0482178
0.0134277	-0.0476074
0.00732422	-0.0463867
-0.0280762	-0.045166
-0.0610352	-0.0439453
-0.0650024	-0.0418091
-0.0619507	-0.0396729
-0.0704956	-0.0378418
-0.0775146	-0.0369263
-0.0457764	-0.0363159
0.0234985	-0.0366211
0.0741577	-0.0378418
0.0775146	-0.0384521
0.0546265	-0.0387573
0.0317383	-0.0390625
0.00854492	-0.0387573
-0.00640869	-0.0378418
-0.0186157	-0.0354004
-0.0326538	-0.0308228
-0.0265503	-0.0247192
0.0149536	-0.0170898
0.0378418	-0.00823975
0.0262451	0.0012207
0.00213623	0.0115967
-0.0195313	0.0216675
-0.0247192	0.0311279
-0.0262451	0.0393677
-0.0299072	0.0460815
-0.0177002	0.0515747
0.00610352	0.0552368
0.0170898	0.0579834
0.0234985	0.0595093
0.0146484	0.0616455
0.000305176	0.0643921
0.0137329	0.067749
0.0317383	0.0717163
0.0338745	0.0759888
0.0286865	0.0811768
0.00518799	0.0863647
-0.0286865	0.0912476
-0.0442505	0.0946045
-0.0473022	0.0958252
-0.06073	0.0958252
-0.0637817	0.0930786
-0.0415039	0.0875854
0.00213623	0.0799561
0.0439453	0.0704956
0.0598145	0.0601196
0.0622559	0.0494385
0.0579834	0.0384521
0.0463867	0.0280762
0.0326538	0.0180054
-0.00305176	0.00793457
-0.0628662	-0.00183105
-0.0872803	-0.0112915
-0.0631714	-0.0204468
-0.0228882	-0.0283813
0.0125122	-0.03479
0.0296021	-0.0405884
0.0317383	-0.0463867
0.0430298	-0.0521851
0.0494385	-0.0570679
0.0259399	-0.0610352
-0.0186157	-0.0637817
-0.0509644	-0.0653076
-0.0454712	-0.0662231
-0.0253296	-0.0665283
-0.0183105	-0.0665283
-0.000305176	-0.0665283
0.0253296	-0.0665283
0.0439453	-0.0665283
0.0418091	-0.0668335
-0.0610352	-0.0674438
-0.0802612	-0.0680542
0.0164795	-0.0692749
0.143127	-0.0704956
0.083313	-0.0714111
-0.171814	-0.0720215
-0.195618	-0.072937
-0.0216675	-0.0735474
0.179749	-0.0735474
0.249023	-0.0732422
0.144043	-0.0726318
-0.000915527	-0.0720215
-0.0762939	-0.0714111
-0.167542	-0.0704956
-0.248413	-0.0698853
-0.185547	-0.0701904
-0.0665283	-0.0708008
0.0515747	-0.0708008
0.198059	-0.0701904
0.264282	-0.0692749
0.172424	-0.0686646
0.045166	-0.0692749
-0.0442505	-0.0695801
-0.110779	-0.0692749
-0.158081	-0.0686646
-0.167847	-0.0680542
-0.132751	-0.067749
-0.0588989	-0.0671387
0.0396729	-0.0671387
0.119324	-0.0671387
0.137939	-0.0668335
0.105896	-0.0662231
0.0671387	-0.0656128
0.0427246	-0.0653076
0.00701904	-0.0653076
-0.0442505	-0.0650024
-0.0912476	-0.0631714
-0.0964355	-0.0585938
-0.0802612	-0.0506592
-0.0424194	-0.0396729
0.0302124	-0.0256348
0.0952148	-0.00854492
0.130005	0.0109863
0.121765	0.0326538
0.0662231	0.0567627
-0.0305176	0.0823975
-0.123596	0.109558
-0.158997	0.138855
-0.133362	0.171509
-0.062561	0.206604
0.0134277	0.239563
0.0588989	0.265198
0.0866699	0.279541
0.107117	0.282898
0.0985718	0.274353
0.0637817	0.25177
-0.00976563	0.211792
-0.107727	0.155029
-0.143738	0.0857544
-0.126343	0.0106812
-0.0888062	-0.0628662
-0.0271606	-0.127258
0.0491333	-0.177612
0.120544	-0.209961
0.169983	-0.223694
0.143738	-0.219421
0.0506592	-0.19989
-0.0244141	-0.168762
-0.0466919	-0.13092
-0.055542	-0.0918579
-0.0622559	-0.0567627
-0.0506592	-0.0286865
-0.0442505	-0.00976563
-0.0292969	0
-0.0100708	0.00213623
0.00854492	-0.000305176
0.0299072	-0.00579834
0.0332642	-0.012207
0.0299072	-0.0183105
0.0241089	-0.0234985
-0.00152588	-0.0271606
0.0012207	-0.0292969
0.00793457	-0.0302124
0.00518799	-0.0299072
0.0592041	-0.0296021
0.0650024	-0.0289917
0.0100708	-0.0286865
-0.0286865	-0.0283813
-0.0817871	-0.0280762
-0.120544	-0.027771
-0.141602	-0.0274658
-0.13092	-0.0262451
-0.0787354	-0.0244141
-0.0274658	-0.022583
0.0387573	-0.020752
0.108337	-0.0195313
0.151672	-0.0186157
0.175171	-0.0177002
0.195007	-0.0164795
0.191956	-0.0152588
0.112915	-0.0143433
-0.00183105	-0.0140381
-0.124817	-0.0140381
-0.213318	-0.0134277
-0.215759	-0.012207
-0.178528	-0.0106812
-0.133362	-0.00976563
-0.0613403	-0.00946045
-0.000305176	-0.00854492
0.0585938	-0.00762939
0.125427	-0.00640869
0.12085	-0.00488281
0.108032	-0.00305176
0.0924683	-0.00152588
0.0299072	0.000305176
-0.0265503	0.00274658
-0.0930786	0.00518799
-0.132751	0.00732422
-0.112305	0.00915527
-0.0741577	0.0100708
-0.0167847	0.0106812
0.0744629	0.0106812
0.156555	0.010376
0.201416	0.0100708
0.191956	0.00946045
0.125732	0.00915527
0.00488281	0.00915527
-0.093689	0.0100708
-0.137939	0.0119019
-0.169373	0.0143433
-0.185242	0.0177002
-0.162964	0.0210571
-0.104065	0.0241089
-0.0177002	0.0265503
0.0674438	0.0283813
0.119934	0.0302124
0.128784	0.0317383
0.104675	0.032959
0.0848389	0.0335693
0.0723267	0.0341797
0.0170898	0.03479
-0.0610352	0.0363159
-0.10376	0.0384521
-0.100098	0.0411987
-0.0610352	0.0445557
-0.0299072	0.0482178
-0.00762939	0.0515747
0.0280762	0.0549316
0.0619507	0.0592041
0.0814819	0.0640869
0.0747681	0.0686646
0.0369263	0.072937
0.0106812	0.0769043
0.0100708	0.0805664
0.00549316	0.0836182
-0.0143433	0.0863647
-0.0396729	0.0891113
-0.0631714	0.0918579
-0.0668335	0.0952148
-0.0393677	0.0985718
-0.0222778	0.101929
-0.00976563	0.10498
0.00976563	0.108032
0.0332642	0.111694
0.0561523	0.116577
0.0506592	0.121765
0.000915527	0.127258
-0.0311279	0.133057
-0.0372314	0.13855
-0.0534058	0.143738
-0.0582886	0.148926
-0.0515747	0.153809
-0.0360107	0.158691
0.022583	0.163574
0.0704956	0.167847
0.0778198	0.171509
0.0784302	0.175171
0.0622559	0.178528
0.0332642	0.181885
0.0161743	0.185242
0.00549316	0.188904
-0.010376	0.193176
-0.0131226	0.197449
-0.0115967	0.201111
-0.0152588	0.204773
-0.0231934	0.20874
-0.0564575	0.212402
-0.0784302	0.216064
-0.0653076	0.219421
-0.045166	0.221558
-0.0195313	0.223083
0.0167847	0.224304
0.0521851	0.224609
0.0726318	0.224609
0.0900269	0.224304
0.0961304	0.223694
0.0619507	0.222168
-0.00396729	0.219116
-0.0418091	0.214844
-0.0564575	0.209351
-0.0585938	0.203247
-0.0668335	0.196228
-0.0814819	0.187988
-0.0628662	0.179749
-0.0265503	0.171509
-0.0146484	0.162659
-0.00671387	0.152893
0.0119019	0.142822
0.0283813	0.132446
0.0616455	0.121765
0.0698853	0.110474
0.050354	0.098877
0.0436401	0.0872803
0.0430298	0.0759888
0.043335	0.0650024
0.0531006	0.0543213
0.0537109	0.0439453
0.0320435	0.0341797
-0.00305176	0.0256348
-0.0689697	0.0180054
-0.131531	0.0109863
-0.154724	0.00457764
-0.159912	-0.00152588
-0.128479	-0.00762939
-0.0585938	-0.0137329
-0.00610352	-0.0192261
0.0234985	-0.0244141
0.0662231	-0.0289917
0.11322	-0.0326538
0.123901	-0.0357056
0.119934	-0.0390625
0.0994873	-0.0418091
0.0518799	-0.0442505
0.0170898	-0.0457764
-0.0326538	-0.0466919
-0.0527954	-0.0469971
-0.0012207	-0.0476074
0.0930786	-0.0485229
0.162354	-0.0491333
0.184021	-0.0497437
0.112305	-0.0494385
-0.0405884	-0.0485229
-0.188599	-0.0479126
-0.329895	-0.0476074
-0.42511	-0.0473022
-0.428467	-0.0466919
-0.337219	-0.0466919
-0.141296	-0.0466919
0.136108	-0.0466919
0.421448	-0.0466919
0.615234	-0.0466919
0.612488	-0.0466919
0.424805	-0.0463867
0.144653	-0.0457764
-0.179749	-0.0448608
-0.44342	-0.0442505
-0.537109	-0.043335
-0.466614	-0.0421143
-0.279541	-0.0405884
-0.050354	-0.0393677
0.134277	-0.0378418
0.256348	-0.0360107
0.322571	-0.0338745
0.32135	-0.0317383
0.264587	-0.0292969
0.150452	-0.0268555
-0.0189209	-0.0244141
-0.151978	-0.022583
-0.206909	-0.0216675
-0.214844	-0.0210571
-0.184937	-0.0204468
-0.135498	-0.0204468
-0.0787354	-0.0216675
-0.0195313	-0.0231934
0.0448608	-0.0241089
0.0805664	-0.0244141
0.0650024	-0.0238037
0.0485229	-0.0228882
0.0527954	-0.0210571
0.0558472	-0.0186157
0.0564575	-0.0158691
0.0445557	-0.0131226
0.0314331	-0.0112915
0.0354004	-0.00976563
0.0439453	-0.00854492
0.0189209	-0.00762939
-0.0210571	-0.00762939
-0.0341797	-0.00854492
-0.0198364	-0.0100708
-0.00457764	-0.0112915
-0.0177002	-0.0125122
-0.0692749	-0.0128174
-0.112	-0.0134277
-0.105286	-0.0134277
-0.0738525	-0.0134277
-0.0350952	-0.0134277
0.00213623	-0.0140381
0.0357056	-0.0152588
0.0881958	-0.0167847
0.142822	-0.017395
0.152893	-0.0183105
0.117798	-0.0198364
0.0653076	-0.0213623
0.00244141	-0.0228882
-0.0637817	-0.0241089
-0.110779	-0.0253296
-0.138245	-0.0262451
-0.119934	-0.0268555
-0.0643921	-0.0274658
-0.0201416	-0.027771
-0.00427246	-0.0280762
-0.00427246	-0.0283813
0.000610352	-0.0289917
0.0274658	-0.0299072
0.065918	-0.0311279
0.078125	-0.0320435
0.0671387	-0.0332642
0.055542	-0.03479
0.045166	-0.0360107
0.0363159	-0.0369263
0.0088501	-0.0378418
-0.0314331	-0.0387573
-0.0518799	-0.039978
-0.0540161	-0.0405884
-0.057373	-0.0405884
-0.055542	-0.0393677
-0.0509644	-0.038147
-0.0372314	-0.0366211
-0.000610352	-0.0350952
0.0271606	-0.0344849
0.0192261	-0.0344849
0.0259399	-0.03479
0.0466919	-0.0360107
0.0570679	-0.0372314
0.0598145	-0.0387573
0.03479	-0.0402832
-0.0161743	-0.0421143
-0.0631714	-0.0436401
-0.0756836	-0.0445557
-0.0482178	-0.0442505
-0.0177002	-0.0436401
-0.0109863	-0.0427246
-0.00823975	-0.0418091
0.010376	-0.0405884
0.0344849	-0.0396729
0.0479126	-0.0387573
0.0509644	-0.0390625
0.0436401	-0.0402832
0.0344849	-0.0415039
0.0314331	-0.0427246
0.0228882	-0.0436401
-0.0189209	-0.0442505
-0.0787354	-0.0445557
-0.0964355	-0.0445557
-0.0753784	-0.0445557
-0.0592041	-0.0442505
-0.03479	-0.0442505
0.00335693	-0.0442505
0.0466919	-0.0445557
0.0823975	-0.045166
0.0793457	-0.0454712
0.0369263	-0.0457764
0.0109863	-0.0463867
0.020752	-0.0466919
0.00671387	-0.0463867
-0.0180054	-0.045166
-0.0286865	-0.0439453
-0.0390625	-0.0421143
-0.043335	-0.0402832
-0.0350952	-0.0390625
-0.0305176	-0.0384521
-0.0268555	-0.0384521
-0.00701904	-0.0384521
0.0183105	-0.0387573
0.0405884	-0.0396729
0.0515747	-0.0408936
0.0460815	-0.0415039
0.0357056	-0.0418091
0.0241089	-0.0415039
0.00823975	-0.0402832
-0.0164795	-0.0384521
-0.0430298	-0.0372314
-0.0439453	-0.0357056
-0.015564	-0.0338745
0.00244141	-0.0317383
-0.00732422	-0.0302124
-0.0238037	-0.0289917
-0.0219727	-0.0271606
0.00671387	-0.0244141
0.0341797	-0.0201416
0.0454712	-0.0146484
0.0372314	-0.00823975
0.0152588	-0.000915527
-0.000915527	0.00701904
-0.0164795	0.015564
-0.0302124	0.0234985
-0.0494385	0.0308228
-0.065918	0.0375366
-0.0518799	0.043335
-0.00640869	0.0482178
0.0369263	0.0521851
0.0537109	0.0564575
0.0457764	0.0616455
0.0363159	0.067749
0.0354004	0.0741577
0.0228882	0.0802612
0.00152588	0.0860596
-0.0256348	0.0921631
-0.0344849	0.0982666
-0.03479	0.103149
-0.0311279	0.105591
-0.0201416	0.105591
-0.0338745	0.103149
-0.0363159	0.0985718
-0.0158691	0.0915527
-0.00244141	0.0830078
0.0360107	0.0735474
0.0845337	0.0628662
0.0891113	0.0518799
0.0689697	0.0411987
0.0231934	0.0308228
-0.090332	0.0210571
-0.211487	0.012207
0.119019	0.00396729
0.28717	-0.00366211
0.0372314	-0.0106812
-0.0765991	-0.017395
-0.148315	-0.0234985
-0.183105	-0.0296021
-0.0921631	-0.0360107
-0.0332642	-0.0424194
-0.0213623	-0.0491333
0.00335693	-0.0552368
0.0241089	-0.0604248
0.062561	-0.0643921
0.10437	-0.0674438
0.085144	-0.0686646
0.0552368	-0.0689697
0.050354	-0.0683594
0.0305176	-0.067749
-0.00427246	-0.0671387
-0.0262451	-0.065918
-0.0332642	-0.0646973
-0.0234985	-0.0634766
-0.0161743	-0.0634766
-0.0473022	-0.0637817
-0.0924683	-0.0634766
-0.0823975	-0.0634766
-0.0411987	-0.0640869
0.0183105	-0.0643921
0.0619507	-0.0646973
0.0512695	-0.0646973
0.0228882	-0.0646973
0.0238037	-0.0646973
0.0265503	-0.0643921
0.0100708	-0.0640869
0.0115967	-0.0637817
0.012207	-0.0634766
0.00213623	-0.0628662
0.0112915	-0.0619507
0.0198364	-0.0610352
-0.00213623	-0.0595093
-0.0195313	-0.0592041
-0.0341797	-0.0592041
-0.0506592	-0.0588989
-0.0515747	-0.0585938
-0.0601196	-0.0582886
-0.0546265	-0.0585938
-0.0170898	-0.0592041
0.0326538	-0.0601196
0.0802612	-0.0610352
0.0854492	-0.0619507
0.0622559	-0.062561
0.0610352	-0.0631714
0.0326538	-0.0637817
0.0106812	-0.0646973
-0.0338745	-0.0656128
-0.0808716	-0.065918
-0.0796509	-0.0650024
-0.0448608	-0.0613403
0.017395	-0.0549316
0.0564575	-0.0457764
0.0579834	-0.0350952
0.0259399	-0.0222778
0.000915527	-0.00762939
-0.0488281	0.00823975
-0.0897217	0.0256348
-0.0772095	0.0442505
-0.0613403	0.0643921
-0.0317383	0.0872803
0.0335693	0.115662
0.067749	0.149841
0.0860596	0.185547
0.0881958	0.21698
0.0518799	0.239868
0.0137329	0.25238
-0.020752	0.253906
-0.0665283	0.24353
-0.0775146	0.218201
-0.0280762	0.176392
0.057373	0.119629
0.0631714	0.0534058
0.0372314	-0.015564
0.0378418	-0.0799561
-0.010376	-0.132751
-0.0424194	-0.169983
-0.0872803	-0.189819
-0.132141	-0.192566
-0.105591	-0.180054
-0.0613403	-0.155029
-0.00457764	-0.12146
0.0543213	-0.0845337
0.108948	-0.0500488
0.169067	-0.0216675
0.193481	-0.000305176
0.174866	0.0131226
0.0796509	0.0189209
-0.022583	0.0180054
-0.0817871	0.012207
-0.135498	0.00488281
-0.213318	-0.00274658
-0.25238	-0.00976563
-0.205994	-0.015564
-0.0772095	-0.0195313
0.0830078	-0.0219727
0.180359	-0.0219727
0.203552	-0.0204468
0.191956	-0.0183105
0.150146	-0.0164795
0.0967407	-0.0149536
-0.00640869	-0.0137329
-0.122986	-0.0128174
-0.205688	-0.0112915
-0.245667	-0.00976563
-0.226746	-0.00762939
-0.163269	-0.00610352
